"Plugin","Plugin Name","IP Address","MAC Address","Repository","DNS Name","NetBIOS Name"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","10.200.221.72","4a:71:4e:78:cb:ae","ms.vicksburg-0012.erdc.usace - v4","",""
"21745","Authentication Failure - Local Checks Not Run","134.164.50.82","","ms.vicksburg-0012.erdc.usace - v4","rvdgfw-f.erdc.dren.mil",""
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.50.82","","ms.vicksburg-0012.erdc.usace - v4","rvdgfw-f.erdc.dren.mil",""
"21745","Authentication Failure - Local Checks Not Run","134.164.68.46","","ms.vicksburg-0012.erdc.usace - v4","gslme9-mn-6919h.erdc.dren.mil","UNKNOWN\GSLME9-MN-6919H"
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.68.46","","ms.vicksburg-0012.erdc.usace - v4","gslme9-mn-6919h.erdc.dren.mil","UNKNOWN\GSLME9-MN-6919H"
"102094","SSH Commands Require Privilege Escalation","134.164.109.57","00:3e:e1:c9:d5:82","ms.vicksburg-0012.erdc.usace - v4","chlcjm-wd-s8510.erdc.dren.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.109.57","00:3e:e1:c9:d5:82","ms.vicksburg-0012.erdc.usace - v4","chlcjm-wd-s8510.erdc.dren.mil",""
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.129.46","0c:c4:7a:69:86:7d","ms.vicksburg-0012.erdc.usace - v4","","FRF\PEELER"
"21745","Authentication Failure - Local Checks Not Run","134.164.129.90","","ms.vicksburg-0012.erdc.usace - v4","",""
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.129.90","","ms.vicksburg-0012.erdc.usace - v4","",""
"21745","Authentication Failure - Local Checks Not Run","134.164.129.171","","ms.vicksburg-0012.erdc.usace - v4","",""
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.129.171","","ms.vicksburg-0012.erdc.usace - v4","",""
"21745","Authentication Failure - Local Checks Not Run","134.164.129.172","","ms.vicksburg-0012.erdc.usace - v4","",""
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.129.172","","ms.vicksburg-0012.erdc.usace - v4","",""
"21745","Authentication Failure - Local Checks Not Run","134.164.129.174","18:03:73:40:75:1d","ms.vicksburg-0012.erdc.usace - v4","","WORKGROUP\CHLRM-WD-6362C"
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.129.174","18:03:73:40:75:1d","ms.vicksburg-0012.erdc.usace - v4","","WORKGROUP\CHLRM-WD-6362C"
"102094","SSH Commands Require Privilege Escalation","134.164.129.237","f8:b1:56:d8:ba:c5","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.129.237","f8:b1:56:d8:ba:c5","ms.vicksburg-0012.erdc.usace - v4","",""
"21745","Authentication Failure - Local Checks Not Run","134.164.184.31","","ms.vicksburg-0012.erdc.usace - v4","itljwf-md-4425h.erdc.dren.mil","UNKNOWN\ITLJWF-MD-4425H"
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.184.31","","ms.vicksburg-0012.erdc.usace - v4","itljwf-md-4425h.erdc.dren.mil","UNKNOWN\ITLJWF-MD-4425H"
"102094","SSH Commands Require Privilege Escalation","134.164.184.41","00:3e:e1:c9:b1:85","ms.vicksburg-0012.erdc.usace - v4","itljxh-wn-2475g.erdc.dren.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.184.41","00:3e:e1:c9:b1:85","ms.vicksburg-0012.erdc.usace - v4","itljxh-wn-2475g.erdc.dren.mil",""
"21745","Authentication Failure - Local Checks Not Run","134.164.184.51","","ms.vicksburg-0012.erdc.usace - v4","itlka9-wn-2524h.erdc.dren.mil",""
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.184.51","","ms.vicksburg-0012.erdc.usace - v4","itlka9-wn-2524h.erdc.dren.mil",""
"102094","SSH Commands Require Privilege Escalation","134.164.184.67","00:3e:e1:c2:da:f2","ms.vicksburg-0012.erdc.usace - v4","itldm0-wn-6927h.erdc.dren.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.184.67","00:3e:e1:c2:da:f2","ms.vicksburg-0012.erdc.usace - v4","itldm0-wn-6927h.erdc.dren.mil",""
"102094","SSH Commands Require Privilege Escalation","134.164.184.76","d0:81:7a:d9:0c:06","ms.vicksburg-0012.erdc.usace - v4","itljsc-md-2959g.erdc.dren.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.184.76","d0:81:7a:d9:0c:06","ms.vicksburg-0012.erdc.usace - v4","itljsc-md-2959g.erdc.dren.mil",""
"102094","SSH Commands Require Privilege Escalation","134.164.184.88","d0:81:7a:d6:a9:b8","ms.vicksburg-0012.erdc.usace - v4","itlipb-wn-6906h.erdc.dren.mil","UNKNOWN\ITLGRH-MD-2855H"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.184.88","d0:81:7a:d6:a9:b8","ms.vicksburg-0012.erdc.usace - v4","itlipb-wn-6906h.erdc.dren.mil","UNKNOWN\ITLGRH-MD-2855H"
"102094","SSH Commands Require Privilege Escalation","134.164.190.3","a0:ce:c8:14:f1:6b","ms.vicksburg-0012.erdc.usace - v4","itl-bpilate.erdc.dren.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.190.3","a0:ce:c8:14:f1:6b","ms.vicksburg-0012.erdc.usace - v4","itl-bpilate.erdc.dren.mil",""
"21745","Authentication Failure - Local Checks Not Run","134.164.190.11","","ms.vicksburg-0012.erdc.usace - v4","itllda-wd-s0940.erdc.dren.mil","UNKNOWN\ITLMBP-MD-Q5299"
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.190.11","","ms.vicksburg-0012.erdc.usace - v4","itllda-wd-s0940.erdc.dren.mil","UNKNOWN\ITLMBP-MD-Q5299"
"102094","SSH Commands Require Privilege Escalation","134.164.190.15","30:23:03:73:cc:ad","ms.vicksburg-0012.erdc.usace - v4","itlhbw-mn-q3347.erdc.dren.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.190.15","30:23:03:73:cc:ad","ms.vicksburg-0012.erdc.usace - v4","itlhbw-mn-q3347.erdc.dren.mil",""
"102094","SSH Commands Require Privilege Escalation","134.164.204.28","bc:6a:2f:00:1e:14","ms.vicksburg-0012.erdc.usace - v4","gslslm-wd-a1609.erdc.dren.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.204.28","bc:6a:2f:00:1e:14","ms.vicksburg-0012.erdc.usace - v4","gslslm-wd-a1609.erdc.dren.mil",""
"102094","SSH Commands Require Privilege Escalation","134.164.204.37","78:7b:8a:dc:7a:69","ms.vicksburg-0012.erdc.usace - v4","el1kbd-wd-57379.erdc.dren.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.204.37","78:7b:8a:dc:7a:69","ms.vicksburg-0012.erdc.usace - v4","el1kbd-wd-57379.erdc.dren.mil",""
"102094","SSH Commands Require Privilege Escalation","134.164.212.244","06:03:06:00:65:6e","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLVLB-MN-1331G"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.212.244","06:03:06:00:65:6e","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLVLB-MN-1331G"
"102094","SSH Commands Require Privilege Escalation","134.164.214.10","82:dc:7b:02:28:04","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLJQC-MD-4590H"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.10","82:dc:7b:02:28:04","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLJQC-MD-4590H"
"102094","SSH Commands Require Privilege Escalation","134.164.214.21","06:83:e7:ac:5d:1c","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLYZ9-MN-5467H"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.21","06:83:e7:ac:5d:1c","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLYZ9-MN-5467H"
"102094","SSH Commands Require Privilege Escalation","134.164.214.22","0e:85:90:74:45:fd","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\CRLMWP-MN-R1303"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.22","0e:85:90:74:45:fd","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\CRLMWP-MN-R1303"
"102094","SSH Commands Require Privilege Escalation","134.164.214.45","0a:f9:d3:cf:2e:ff","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\EL1CMC-MD-6233H"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.45","0a:f9:d3:cf:2e:ff","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\EL1CMC-MD-6233H"
"102094","SSH Commands Require Privilege Escalation","134.164.214.66","82:98:86:61:18:05","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLLS9-MN-5486H"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.66","82:98:86:61:18:05","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLLS9-MN-5486H"
"102094","SSH Commands Require Privilege Escalation","134.164.214.67","88:e9:fe:83:c0:11","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\CRLBAW-MN-R1565"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.67","88:e9:fe:83:c0:11","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\CRLBAW-MN-R1565"
"102094","SSH Commands Require Privilege Escalation","134.164.214.84","24:f5:a2:5d:33:c7","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.84","24:f5:a2:5d:33:c7","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.214.85","0e:a9:04:8e:86:3e","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.85","0e:a9:04:8e:86:3e","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.214.91","82:03:18:a0:90:05","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.91","82:03:18:a0:90:05","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.214.103","82:9d:11:88:28:04","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.103","82:9d:11:88:28:04","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.214.109","82:7c:ac:e2:2c:00","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.109","82:7c:ac:e2:2c:00","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.214.122","02:18:98:9d:0c:01","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\CRLMJS-MN-R1761"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.122","02:18:98:9d:0c:01","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\CRLMJS-MN-R1761"
"102094","SSH Commands Require Privilege Escalation","134.164.214.130","82:da:7b:81:9c:05","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLDLD-MN-4227H"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.130","82:da:7b:81:9c:05","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLDLD-MN-4227H"
"102094","SSH Commands Require Privilege Escalation","134.164.214.131","5e:2d:46:af:73:ff","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.131","5e:2d:46:af:73:ff","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.214.136","82:99:14:a2:ac:00","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLALW-MN-6017H"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.136","82:99:14:a2:ac:00","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLALW-MN-6017H"
"102094","SSH Commands Require Privilege Escalation","134.164.214.138","02:18:98:4e:d7:8f","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.138","02:18:98:4e:d7:8f","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.214.143","02:18:98:46:eb:fe","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.143","02:18:98:46:eb:fe","ms.vicksburg-0012.erdc.usace - v4","",""
"21745","Authentication Failure - Local Checks Not Run","134.164.214.151","","ms.vicksburg-0012.erdc.usace - v4","","ERDC\ITLSC9-MD-Q3135"
"102094","SSH Commands Require Privilege Escalation","134.164.214.155","a4:83:e7:94:89:2c","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLCWS-MN-5101H"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.155","a4:83:e7:94:89:2c","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLCWS-MN-5101H"
"102094","SSH Commands Require Privilege Escalation","134.164.214.159","82:0e:55:82:10:00","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.159","82:0e:55:82:10:00","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.214.173","82:17:04:45:ec:81","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.173","82:17:04:45:ec:81","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.214.174","c4:b3:01:c5:f5:1f","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLTRC-MN-S4996"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.174","c4:b3:01:c5:f5:1f","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLTRC-MN-S4996"
"21745","Authentication Failure - Local Checks Not Run","134.164.214.195","","ms.vicksburg-0012.erdc.usace - v4","","ERDC\ITLSNH-WN-S5709"
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.214.195","","ms.vicksburg-0012.erdc.usace - v4","","ERDC\ITLSNH-WN-S5709"
"102094","SSH Commands Require Privilege Escalation","134.164.214.203","4c:32:75:9a:17:99","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.203","4c:32:75:9a:17:99","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.214.214","06:83:e7:b0:18:ab","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\CRLRED-MN-R6061"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.214","06:83:e7:b0:18:ab","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\CRLRED-MN-R6061"
"102094","SSH Commands Require Privilege Escalation","134.164.214.224","82:17:06:74:1f:40","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLHVN-MN-S3433"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.224","82:17:06:74:1f:40","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLHVN-MN-S3433"
"102094","SSH Commands Require Privilege Escalation","134.164.214.228","3c:07:54:6e:d5:d8","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.228","3c:07:54:6e:d5:d8","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.214.232","82:17:01:4d:61:c1","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLLAK-MN-S0308"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.232","82:17:01:4d:61:c1","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLLAK-MN-S0308"
"102094","SSH Commands Require Privilege Escalation","134.164.214.245","12:86:06:71:5e:dc","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\GSLSAM-MN-Q0827"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.245","12:86:06:71:5e:dc","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\GSLSAM-MN-Q0827"
"21745","Authentication Failure - Local Checks Not Run","134.164.215.3","08:d2:3e:7d:de:7b","ms.vicksburg-0012.erdc.usace - v4","","ERDC\ITLHAD-WN-1171J"
"102094","SSH Commands Require Privilege Escalation","134.164.215.3","08:d2:3e:7d:de:7b","ms.vicksburg-0012.erdc.usace - v4","","ERDC\ITLHAD-WN-1171J"
"117885","Target Credential Issues by Authentication Protocol - Intermittent Authentication Failure","134.164.215.3","08:d2:3e:7d:de:7b","ms.vicksburg-0012.erdc.usace - v4","","ERDC\ITLHAD-WN-1171J"
"102094","SSH Commands Require Privilege Escalation","134.164.215.24","82:80:08:88:28:04","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLJP7-MN-Q9741"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.215.24","82:80:08:88:28:04","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLJP7-MN-Q9741"
"102094","SSH Commands Require Privilege Escalation","134.164.215.28","f2:18:98:3a:eb:91","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.215.28","f2:18:98:3a:eb:91","ms.vicksburg-0012.erdc.usace - v4","",""
"21745","Authentication Failure - Local Checks Not Run","134.164.215.33","","ms.vicksburg-0012.erdc.usace - v4","","ERDC\ITLEWB-WD-S7106"
"102094","SSH Commands Require Privilege Escalation","134.164.215.33","","ms.vicksburg-0012.erdc.usace - v4","","ERDC\ITLEWB-WD-S7106"
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.215.33","","ms.vicksburg-0012.erdc.usace - v4","","ERDC\ITLEWB-WD-S7106"
"21745","Authentication Failure - Local Checks Not Run","134.164.215.50","","ms.vicksburg-0012.erdc.usace - v4","","WORKGROUP\EL1VLD-MN-4161J"
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.215.50","","ms.vicksburg-0012.erdc.usace - v4","","WORKGROUP\EL1VLD-MN-4161J"
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.215.50","","ms.vicksburg-0012.erdc.usace - v4","","WORKGROUP\EL1VLD-MN-4161J"
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.215.64","","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.215.65","02:18:98:0a:6e:48","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLCC5-MN-2201H"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.215.65","02:18:98:0a:6e:48","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLCC5-MN-2201H"
"102094","SSH Commands Require Privilege Escalation","134.164.215.66","fa:ff:c2:35:e6:77","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.215.66","fa:ff:c2:35:e6:77","ms.vicksburg-0012.erdc.usace - v4","",""
"21745","Authentication Failure - Local Checks Not Run","134.164.215.95","48:65:ee:13:0f:99","ms.vicksburg-0012.erdc.usace - v4","","ERDC\CHLMDW-WN-5465H"
"102094","SSH Commands Require Privilege Escalation","134.164.215.95","48:65:ee:13:0f:99","ms.vicksburg-0012.erdc.usace - v4","","ERDC\CHLMDW-WN-5465H"
"117885","Target Credential Issues by Authentication Protocol - Intermittent Authentication Failure","134.164.215.95","48:65:ee:13:0f:99","ms.vicksburg-0012.erdc.usace - v4","","ERDC\CHLMDW-WN-5465H"
"102094","SSH Commands Require Privilege Escalation","134.164.215.100","","ms.vicksburg-0012.erdc.usace - v4","",""
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.215.101","","ms.vicksburg-0012.erdc.usace - v4","","ERDC\GSLDHN-WN-S6692"
"21745","Authentication Failure - Local Checks Not Run","134.164.215.106","","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLDWC-MN-1118J"
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.215.106","","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLDWC-MN-1118J"
"102094","SSH Commands Require Privilege Escalation","134.164.215.110","72:0f:c1:63:e4:95","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.215.110","72:0f:c1:63:e4:95","ms.vicksburg-0012.erdc.usace - v4","",""
"117885","Target Credential Issues by Authentication Protocol - Intermittent Authentication Failure","134.164.215.112","10:5b:ad:bf:50:b7","ms.vicksburg-0012.erdc.usace - v4","","ERDC\GSLMJR-WN-3689H"
"102094","SSH Commands Require Privilege Escalation","134.164.215.140","d6:ec:e1:7a:e0:58","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\EL1NGV-MN-2396H"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.215.140","d6:ec:e1:7a:e0:58","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\EL1NGV-MN-2396H"
"102094","SSH Commands Require Privilege Escalation","134.164.215.186","82:d7:01:00:ac:01","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.215.186","82:d7:01:00:ac:01","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.222.2","f8:ff:c2:43:b4:e0","ms.vicksburg-0012.erdc.usace - v4","gsljdc-wn-q3619.erdc.dren.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.222.2","f8:ff:c2:43:b4:e0","ms.vicksburg-0012.erdc.usace - v4","gsljdc-wn-q3619.erdc.dren.mil",""
"102094","SSH Commands Require Privilege Escalation","134.164.222.10","a4:83:e7:69:9f:fc","ms.vicksburg-0012.erdc.usace - v4","itllae-wn-2235h.erdc.dren.mil","UNKNOWN\GSLKLK-MN-4530H"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.222.10","a4:83:e7:69:9f:fc","ms.vicksburg-0012.erdc.usace - v4","itllae-wn-2235h.erdc.dren.mil","UNKNOWN\GSLKLK-MN-4530H"
"102094","SSH Commands Require Privilege Escalation","134.164.222.52","90:9c:4a:c3:85:3d","ms.vicksburg-0012.erdc.usace - v4","el1pg9-wn-1208g.erdc.dren.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.222.52","90:9c:4a:c3:85:3d","ms.vicksburg-0012.erdc.usace - v4","el1pg9-wn-1208g.erdc.dren.mil",""
"102094","SSH Commands Require Privilege Escalation","134.164.222.54","60:38:e0:d4:32:db","ms.vicksburg-0012.erdc.usace - v4","gslspr-wn-s2600.erdc.dren.mil","ERDC\GSLCDP-MN-2861H"
"102094","SSH Commands Require Privilege Escalation","134.164.222.60","f8:ff:c2:69:78:1b","ms.vicksburg-0012.erdc.usace - v4","itlsnh-wn-s5709.erdc.dren.mil","UNKNOWN\ITLBKR-MN-6921H"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.222.60","f8:ff:c2:69:78:1b","ms.vicksburg-0012.erdc.usace - v4","itlsnh-wn-s5709.erdc.dren.mil","UNKNOWN\ITLBKR-MN-6921H"
"102094","SSH Commands Require Privilege Escalation","134.164.222.67","f0:18:98:33:3d:da","ms.vicksburg-0012.erdc.usace - v4","gslabg-wn-2400g.erdc.dren.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.222.67","f0:18:98:33:3d:da","ms.vicksburg-0012.erdc.usace - v4","gslabg-wn-2400g.erdc.dren.mil",""
"102094","SSH Commands Require Privilege Escalation","134.164.222.93","4c:20:b8:eb:0e:82","ms.vicksburg-0012.erdc.usace - v4","chlrej-wn-3879g.erdc.dren.mil","UNKNOWN\ITLDCS-MD-1675J"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.222.93","4c:20:b8:eb:0e:82","ms.vicksburg-0012.erdc.usace - v4","chlrej-wn-3879g.erdc.dren.mil","UNKNOWN\ITLDCS-MD-1675J"
"21745","Authentication Failure - Local Checks Not Run","134.164.222.121","","ms.vicksburg-0012.erdc.usace - v4","gslatb-wn-2592h.erdc.dren.mil","ERDC\GSLJBS-WN-4459H"
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.222.121","","ms.vicksburg-0012.erdc.usace - v4","gslatb-wn-2592h.erdc.dren.mil","ERDC\GSLJBS-WN-4459H"
"102094","SSH Commands Require Privilege Escalation","134.164.250.23","ac:87:a3:05:3a:8b","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.250.23","ac:87:a3:05:3a:8b","ms.vicksburg-0012.erdc.usace - v4","",""
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.255.18","00:50:56:9c:9e:d3","ms.vicksburg-0012.erdc.usace - v4","ms-ia3vks.erdc.dren.mil","ERDC\MS-PINGINT"
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.255.40","00:50:56:99:fc:a3","ms.vicksburg-0012.erdc.usace - v4","ms-jssvks.erdc.dren.mil","MYSERVER\MYSERVER"
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.255.41","00:50:56:96:1f:ae","ms.vicksburg-0012.erdc.usace - v4","ms-jssvks-test.erdc.dren.mil","MYSERVER\MYSERVER"
"102094","SSH Commands Require Privilege Escalation","134.164.255.125","00:50:56:9c:f2:2d","ms.vicksburg-0012.erdc.usace - v4","rdedrive.erdc.dren.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.255.125","00:50:56:9c:f2:2d","ms.vicksburg-0012.erdc.usace - v4","rdedrive.erdc.dren.mil",""
"102094","SSH Commands Require Privilege Escalation","134.164.255.126","00:50:56:9c:85:e7","ms.vicksburg-0012.erdc.usace - v4","rdedrive-db.erdc.dren.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.255.126","00:50:56:9c:85:e7","ms.vicksburg-0012.erdc.usace - v4","rdedrive-db.erdc.dren.mil",""
"21745","Authentication Failure - Local Checks Not Run","134.164.255.184","","ms.vicksburg-0012.erdc.usace - v4","loginsight1.erdc.dren.mil",""
"102094","SSH Commands Require Privilege Escalation","134.164.255.184","","ms.vicksburg-0012.erdc.usace - v4","loginsight1.erdc.dren.mil",""
